"game_id","location_team","period","stint","team","opp","lineup_team","lineup_opp","secs_game_start","secs_game_end","secs_played","poss_team","pts_team","poss_opp","pts_opp"
"0022300085","away",1,4,"LAC","UTA","1626181 Norman Powell, 1627826 Ivica Zubac, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",445,455,10,0,0,0,0
"0022300085","home",1,5,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1626181 Norman Powell, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard, 203486 Mason Plumlee",455,495,40,2,1,2,1
"0022300085","away",1,5,"LAC","UTA","1626181 Norman Powell, 1630538 Bones Hyland, 202331 Paul George, 202695 Kawhi Leonard, 203486 Mason Plumlee","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",455,495,40,2,1,2,1
"0022300085","home",1,6,"UTA","LAC","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson","1626181 Norman Powell, 1630538 Bones Hyland, 201587 Nicolas Batum, 202331 Paul George, 203486 Mason Plumlee",495,557,62,1,2,2,2
"0022300085","away",1,6,"LAC","UTA","1626181 Norman Powell, 1630538 Bones Hyland, 201587 Nicolas Batum, 202331 Paul George, 203486 Mason Plumlee","1628381 John Collins, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk, 203903 Jordan Clarkson",495,557,62,2,2,1,2
"0022300085","home",1,7,"UTA","LAC","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk","1626181 Norman Powell, 1630538 Bones Hyland, 201587 Nicolas Batum, 202331 Paul George, 203486 Mason Plumlee",557,720,163,7,8,7,9
"0022300085","away",1,7,"LAC","UTA","1626181 Norman Powell, 1630538 Bones Hyland, 201587 Nicolas Batum, 202331 Paul George, 203486 Mason Plumlee","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1629012 Collin Sexton, 1630534 Ochai Agbaji, 203482 Kelly Olynyk",557,720,163,7,9,7,8
"0022300085","home",2,1,"UTA","LAC","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 1641718 Keyonte George","1626181 Norman Powell, 1630538 Bones Hyland, 201566 Russell Westbrook, 201587 Nicolas Batum, 203486 Mason Plumlee",720,853,133,5,11,5,4
"0022300085","away",2,1,"LAC","UTA","1626181 Norman Powell, 1630538 Bones Hyland, 201566 Russell Westbrook, 201587 Nicolas Batum, 203486 Mason Plumlee","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 1641718 Keyonte George",720,853,133,5,4,5,11
"0022300085","home",2,2,"UTA","LAC","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 1641718 Keyonte George","1627826 Ivica Zubac, 1630538 Bones Hyland, 201566 Russell Westbrook, 201587 Nicolas Batum, 202695 Kawhi Leonard",853,995,142,4,6,5,5
"0022300085","away",2,2,"LAC","UTA","1627826 Ivica Zubac, 1630538 Bones Hyland, 201566 Russell Westbrook, 201587 Nicolas Batum, 202695 Kawhi Leonard","1627739 Kris Dunn, 1628374 Lauri Markkanen, 1629659 Talen Horton-Tucker, 1631117 Walker Kessler, 1641718 Keyonte George",853,995,142,5,5,4,6
